package_id,weight_kg,volume_cm3,fragility,transport_type,handling_events,distance_km,route_complexity,packaging_quality,weather_condition,temperature_c,humidity_percent,vibration_level,drop_incidents,driver_experience_yrs,time_of_day,delivery_delay_min,fragile_label_handling,road_condition,region,damaged
PCKG00636,22.65,16275,Medium,Truck,7,652,7,High,Clear,13.3,85.7,6.95,3,10,Evening,93,Yes,Construction,East India,0
PCKG00637,26.86,16107,High,Truck,10,1359,4,Medium,Snow,-0.9,24.6,7.55,3,0,Evening,6,Yes,Smooth,North-East India,1
PCKG00638,12.5,9412,Low,Truck,1,465,5,High,Fog,38.5,81.6,6.5,0,5,Evening,88,No,Construction,North India,0
PCKG00639,13.83,12327,Low,Air,11,973,4,Medium,Rain,26.3,40.8,5.36,0,0,Afternoon,13,Yes,Smooth,East India,1
PCKG00640,19.18,12283,High,Air,1,1353,9,High,Rain,2.7,69,6.53,0,10,Morning,73,No,Smooth,West India,0
PCKG00641,1.49,16630,Medium,Truck,2,1238,2,Medium,Storm,38.8,43.3,0.23,2,10,Morning,13,No,Potholes,East India,0
PCKG00642,16.44,8788,Low,Truck,4,1153,1,Medium,Snow,27.2,70.4,8.81,0,6,Night,32,Yes,Smooth,West India,0
PCKG00643,10.97,5871,High,Truck,12,696,4,Low,Fog,-0.9,53.7,5.33,4,3,Night,72,Yes,Smooth,North India,1
PCKG00644,16.71,5668,Low,Bike,6,1490,6,Low,Clear,2.7,56.9,4.84,4,12,Evening,119,No,Smooth,West India,0
PCKG00645,6.43,10956,Low,Truck,4,294,10,Medium,Fog,33.9,70.2,5.75,2,6,Morning,18,Yes,Potholes,East India,0
PCKG00646,44.58,9258,High,Air,6,1242,8,Low,Clear,37.9,29.3,5.71,4,0,Morning,101,Yes,Smooth,East India,1
PCKG00647,29.88,9082,High,Air,2,1460,4,Medium,Clear,11.4,38.6,7.29,0,14,Afternoon,20,Yes,Construction,West India,0
PCKG00648,34.12,2277,Low,Truck,9,1125,1,High,Clear,13.6,78.9,0.87,2,9,Night,53,Yes,Potholes,South India,0
PCKG00649,39.56,14513,Low,Bike,11,924,9,Medium,Storm,12.8,75.3,9.41,1,2,Evening,114,Yes,Smooth,West India,1
PCKG00650,25.17,4668,Low,Truck,3,253,3,High,Clear,32.6,89.3,9.41,1,2,Evening,110,Yes,Potholes,East India,0
PCKG00651,4.8,4341,Low,Truck,7,737,6,Low,Clear,15.4,21.6,0.13,3,8,Night,59,Yes,Smooth,North India,0
PCKG00652,27.09,8549,Low,Truck,1,529,10,High,Rain,11.9,30,5.24,0,5,Night,30,Yes,Smooth,West India,0
PCKG00653,29.55,4942,Low,Truck,8,1119,8,Medium,Rain,23,43.6,7.33,3,10,Morning,2,Yes,Potholes,North India,0
PCKG00654,37.4,11885,High,Bike,4,709,5,Medium,Storm,17.1,68.5,2.8,1,10,Morning,116,Yes,Gravel,East India,0
PCKG00655,21.87,7744,High,Bike,14,776,7,High,Snow,19,42.1,6.39,4,6,Morning,67,Yes,Potholes,East India,0
PCKG00656,6.82,9254,Medium,Truck,11,580,10,High,Storm,13.3,44.2,6.56,2,7,Evening,31,Yes,Construction,Central India,0
PCKG00657,14.55,10975,Medium,Van,12,846,9,Medium,Storm,15.7,35.9,2.17,1,4,Afternoon,46,Yes,Smooth,East India,1
PCKG00658,18.47,4469,Low,Truck,13,748,1,Medium,Rain,-3.4,83.7,2.11,3,11,Night,50,Yes,Smooth,West India,0
PCKG00659,32.47,3537,Low,Truck,5,171,8,High,Clear,36.7,58.3,7.52,4,3,Morning,76,Yes,Smooth,West India,0
PCKG00660,28.75,17668,Low,Truck,7,1279,2,Medium,Clear,-3.6,31.2,7.09,2,2,Night,81,Yes,Construction,Central India,1
PCKG00661,18.13,8958,Medium,Bike,3,1475,1,Low,Clear,29.8,60.8,8.63,4,5,Morning,73,Yes,Potholes,West India,0
PCKG00662,49.33,8536,Low,Van,9,1214,4,High,Rain,8.4,31.2,8.84,1,9,Morning,16,Yes,Potholes,South India,0
PCKG00663,30.49,1194,High,Bike,9,253,6,High,Clear,0.1,39,1.58,4,13,Night,23,No,Smooth,North-East India,1
PCKG00664,12.24,10211,Medium,Van,8,344,8,Medium,Snow,22.4,68.7,8.03,4,10,Evening,82,Yes,Construction,East India,0
PCKG00665,5.54,11306,Low,Truck,1,1474,1,Medium,Clear,26.8,73.1,6.64,3,6,Afternoon,51,Yes,Gravel,East India,0
PCKG00666,8.07,11397,Low,Truck,12,1166,1,Low,Storm,23.4,50.3,6.45,4,1,Night,62,Yes,Construction,Central India,1
PCKG00667,12.67,14287,Medium,Bike,13,113,10,Low,Rain,20.9,31.7,2.7,2,1,Night,32,Yes,Construction,East India,1
PCKG00668,8.45,3961,High,Bike,12,834,2,Medium,Snow,19.1,34.8,8.29,1,9,Morning,5,Yes,Construction,South India,1
PCKG00669,9.74,5418,Medium,Truck,2,421,9,Medium,Clear,19.3,57.8,9.9,0,1,Morning,106,No,Construction,East India,1
PCKG00670,14.61,16309,Low,Air,2,430,4,High,Clear,33.9,61.2,1.63,4,14,Morning,53,Yes,Construction,West India,0
PCKG00671,9.08,18970,Medium,Truck,3,1072,7,High,Clear,-0.9,80.8,7.4,1,7,Evening,51,Yes,Smooth,North-East India,0
PCKG00672,44.89,3151,Low,Truck,2,346,3,Medium,Clear,2.1,38.8,3.8,4,0,Afternoon,97,No,Smooth,East India,0
PCKG00673,4.47,10204,High,Bike,1,1007,1,High,Fog,31.6,62.8,1.88,4,2,Morning,39,Yes,Construction,South India,1
PCKG00674,26.46,4676,Medium,Bike,11,205,1,Medium,Snow,8.6,20.2,1.38,3,13,Morning,48,Yes,Smooth,North-East India,0
PCKG00675,20.81,1671,Medium,Truck,5,382,9,High,Clear,29.7,53,2.09,1,6,Evening,115,Yes,Construction,West India,0
PCKG00676,49.13,6847,Low,Truck,6,1132,4,Medium,Fog,10.9,47.9,8.52,2,0,Morning,35,Yes,Smooth,West India,1
PCKG00677,6.05,3302,Medium,Truck,13,462,3,Medium,Snow,36.6,28.4,5.48,0,1,Night,111,Yes,Potholes,North-East India,0
PCKG00678,20.19,14344,Low,Bike,7,995,5,Medium,Rain,7.7,82.4,8.92,4,4,Evening,18,Yes,Smooth,South India,1
PCKG00679,48.49,10908,Low,Air,10,1443,1,Medium,Clear,14.2,27.6,9.09,1,3,Afternoon,35,Yes,Smooth,Central India,1
PCKG00680,43.34,3305,Low,Air,7,905,3,High,Rain,2.1,38.6,1.51,1,2,Evening,0,Yes,Smooth,Central India,0
PCKG00681,40.95,680,High,Truck,2,636,4,Medium,Clear,25,71.4,6.29,4,10,Afternoon,42,Yes,Smooth,East India,0
PCKG00682,13.27,16259,Medium,Van,13,1430,6,Medium,Snow,13.1,32.7,0.51,0,7,Morning,76,Yes,Gravel,North India,1
PCKG00683,8.96,3936,Low,Air,7,1418,9,Medium,Clear,37.4,25.4,2.74,4,8,Afternoon,24,Yes,Potholes,West India,0
PCKG00684,33.6,12321,High,Truck,2,1390,3,High,Storm,-4.3,87.9,1.73,0,1,Morning,75,No,Construction,South India,0
PCKG00685,46.5,7070,Low,Truck,2,1462,4,Medium,Clear,12.4,40.5,8.39,1,9,Evening,28,Yes,Smooth,South India,0
PCKG00686,28.06,11917,Low,Truck,12,1411,5,Medium,Storm,-3.9,24.2,3.65,4,5,Night,90,Yes,Smooth,West India,0
PCKG00687,28.79,6655,Low,Truck,6,1056,8,Medium,Clear,9.8,29.9,9.93,1,8,Afternoon,89,Yes,Construction,South India,1
PCKG00688,14.36,2195,Medium,Air,6,1135,9,Medium,Clear,12.1,35.6,1.41,4,6,Night,71,No,Gravel,Central India,0
PCKG00689,38.59,4848,Medium,Air,8,544,3,Medium,Fog,6.6,87.1,2.28,4,5,Night,23,Yes,Smooth,Central India,0
PCKG00690,9.76,4167,Low,Air,5,1214,3,Medium,Rain,6.5,21.1,6.45,2,14,Night,19,No,Potholes,North-East India,0
PCKG00691,16.52,8846,Medium,Truck,5,199,7,High,Clear,6.7,75.5,9.69,3,10,Morning,46,Yes,Smooth,West India,0
PCKG00692,21.56,13337,Low,Bike,10,1174,9,Medium,Clear,7,74.7,7.33,4,8,Evening,83,Yes,Potholes,Central India,1
PCKG00693,25.63,5644,Medium,Truck,1,776,1,Medium,Clear,7.7,55,1.26,4,11,Evening,64,Yes,Smooth,West India,0
PCKG00694,12.5,735,Low,Truck,4,876,1,High,Storm,33.3,85.3,4.15,1,14,Night,87,Yes,Construction,North-East India,1
PCKG00695,6.18,10619,Medium,Bike,1,693,2,High,Clear,-3.2,20.9,9.96,0,6,Morning,105,No,Construction,East India,1
PCKG00696,30.73,12312,Medium,Truck,10,132,6,Medium,Storm,39.5,54.7,0.69,1,10,Evening,56,Yes,Smooth,North India,1
PCKG00697,14.79,19276,Medium,Bike,5,110,3,High,Clear,7.7,37.7,2.85,3,1,Night,23,No,Potholes,South India,0
PCKG00698,29.27,11995,Low,Bike,8,1444,8,High,Clear,-3.7,73.3,1.24,4,6,Morning,86,Yes,Construction,South India,0
PCKG00699,8.14,9688,Medium,Air,1,356,5,Medium,Rain,2.9,32.1,8.2,1,5,Evening,60,Yes,Gravel,North-East India,0
PCKG00700,24.32,11681,Low,Truck,14,1411,3,Medium,Storm,37.4,81.3,8.34,0,13,Evening,97,Yes,Smooth,South India,1
PCKG00701,26.86,18594,High,Air,3,1377,8,Medium,Snow,39.9,48.4,3.44,3,12,Afternoon,72,Yes,Smooth,North-East India,0
PCKG00702,3.07,16653,Low,Van,1,838,8,High,Clear,6.1,29.5,3.36,3,13,Evening,95,Yes,Construction,South India,0
PCKG00703,17.16,6798,Low,Air,13,318,2,Low,Rain,5.1,22.4,8.13,4,13,Afternoon,105,Yes,Construction,North India,1
PCKG00704,7.15,5126,Medium,Air,6,1005,5,Low,Clear,32.6,68.3,1.58,3,12,Night,59,No,Gravel,South India,0
PCKG00705,3.64,5621,Medium,Bike,10,1388,3,Medium,Clear,36.1,85,8.22,0,10,Morning,2,Yes,Smooth,West India,0
PCKG00706,49.5,10336,Low,Truck,1,1349,7,Medium,Clear,24.3,87.9,0.97,1,2,Night,101,Yes,Potholes,South India,0
PCKG00707,16.46,15009,High,Air,10,388,2,Medium,Fog,37.1,81.2,2.95,3,9,Morning,96,Yes,Smooth,North India,0
PCKG00708,40.59,10313,High,Air,12,1006,9,High,Rain,37.8,47.3,5.04,2,12,Night,76,Yes,Gravel,North India,1
PCKG00709,13.1,1822,Medium,Bike,3,21,2,Medium,Clear,29.2,83.4,1.21,1,0,Morning,101,Yes,Smooth,Central India,0
PCKG00710,34.23,14610,Low,Air,5,1398,2,High,Clear,10.7,65.1,0.75,0,0,Night,8,No,Potholes,South India,0
PCKG00711,38.13,16216,Medium,Truck,5,1094,6,High,Clear,1.7,24.4,2.7,0,14,Night,0,Yes,Potholes,West India,0
PCKG00712,29.98,6145,Low,Truck,2,890,3,Low,Snow,18.3,32,5.86,4,8,Morning,12,Yes,Smooth,Central India,0
PCKG00713,23.84,13450,Low,Bike,3,1141,3,High,Clear,8,47,8.13,3,8,Evening,100,Yes,Construction,North India,0
PCKG00714,20.89,8819,High,Truck,14,1444,10,Low,Clear,0.3,41.4,7.32,4,13,Morning,20,Yes,Potholes,East India,1
PCKG00715,17.77,17838,High,Truck,13,75,2,High,Clear,12.7,43.5,5.48,3,12,Evening,74,No,Smooth,East India,1
PCKG00716,46.51,16982,High,Truck,9,1089,5,High,Snow,16.6,71.4,6.61,1,4,Evening,36,Yes,Smooth,North India,0
PCKG00717,41.62,10746,Low,Truck,13,448,5,High,Storm,24.8,24.1,5.37,4,1,Morning,76,Yes,Gravel,North India,1
PCKG00718,48.27,13984,Low,Air,1,973,7,Medium,Clear,5,62.4,5.41,4,2,Morning,118,Yes,Construction,South India,1
PCKG00719,6.65,17725,Low,Bike,13,1342,8,High,Snow,34.1,43.6,0.16,4,12,Morning,33,Yes,Gravel,South India,0
PCKG00720,36.68,10166,Low,Truck,1,487,8,Medium,Clear,3.3,81.8,3.83,4,12,Evening,64,Yes,Smooth,South India,0
PCKG00721,46.95,6608,Low,Truck,12,1272,3,Low,Clear,39.9,24,5.59,2,10,Night,52,Yes,Smooth,North India,0
PCKG00722,9.47,15196,Low,Truck,2,521,6,High,Clear,20.1,88,5.94,2,11,Evening,68,Yes,Smooth,West India,0
PCKG00723,3.79,4791,Medium,Truck,8,1398,5,High,Rain,1.6,25.7,5.08,4,5,Morning,103,Yes,Smooth,North India,0
PCKG00724,37.19,8076,Medium,Truck,6,321,4,Medium,Rain,32.5,50.4,6.98,3,7,Afternoon,18,Yes,Smooth,South India,0
PCKG00725,28.94,17382,Medium,Van,14,1049,10,Medium,Clear,6.4,80,3.68,4,8,Night,84,Yes,Smooth,North India,0
PCKG00726,42.17,14626,High,Truck,4,702,6,Medium,Clear,3.5,42.5,1.43,2,5,Afternoon,95,Yes,Smooth,West India,0
PCKG00727,7.42,8374,Low,Bike,7,725,4,Medium,Clear,1.1,79.5,0.32,2,4,Morning,58,No,Smooth,North-East India,0
PCKG00728,39.87,4688,Low,Air,6,235,8,High,Snow,19.8,87.4,5.7,4,12,Night,4,Yes,Smooth,North-East India,1
PCKG00729,10.48,7441,Medium,Van,9,868,9,Medium,Storm,34.6,28.6,4.97,4,13,Morning,3,Yes,Potholes,North India,1
PCKG00730,8.6,6040,Medium,Truck,6,1497,1,Low,Rain,35.4,53.4,2.36,3,0,Night,63,Yes,Smooth,South India,0
PCKG00731,8.63,3934,Medium,Bike,2,1106,1,Medium,Clear,30.4,36.2,2.22,2,12,Evening,115,No,Potholes,North-East India,0
PCKG00732,40.82,14995,Low,Truck,3,567,4,Medium,Clear,21.2,73.7,5.81,4,10,Afternoon,97,Yes,Potholes,North India,0
PCKG00733,33.43,5415,Low,Truck,9,773,6,Medium,Clear,18.8,27.6,1.07,0,6,Evening,62,Yes,Smooth,West India,0
PCKG00734,26.39,9356,Medium,Truck,7,812,8,Medium,Rain,11.8,74.2,1.36,4,12,Night,65,Yes,Gravel,East India,1
PCKG00735,18.26,8024,High,Air,6,534,1,Medium,Rain,-3,67.3,2.49,2,9,Morning,58,Yes,Smooth,North-East India,0
PCKG00736,43.92,19651,High,Truck,13,294,3,Medium,Clear,32.6,64.2,8.85,0,4,Evening,67,Yes,Potholes,West India,0
PCKG00737,19.93,8126,Medium,Bike,5,1246,4,Medium,Rain,40,50.4,7.05,0,0,Morning,22,No,Construction,East India,0
PCKG00738,40.92,2060,Medium,Bike,3,104,10,Medium,Clear,36.4,55.1,5.58,0,10,Morning,78,Yes,Construction,Central India,0
PCKG00739,22.24,2252,High,Van,4,153,2,Medium,Storm,37,27,3.69,3,4,Morning,34,Yes,Smooth,West India,1
PCKG00740,19.16,12020,Medium,Bike,1,1413,9,High,Storm,10,38.9,4.18,4,13,Night,107,Yes,Smooth,West India,0
PCKG00741,23.4,12188,Medium,Truck,5,1183,3,Medium,Snow,-0.5,83.9,1.72,0,3,Morning,53,No,Gravel,North India,1
PCKG00742,15.42,8666,High,Truck,7,399,4,Medium,Clear,34.2,50.9,8.41,3,10,Evening,100,Yes,Gravel,North-East India,0
PCKG00743,37.51,8921,Medium,Truck,2,380,4,Medium,Clear,29.4,48.2,1.82,2,10,Evening,65,Yes,Gravel,North India,1
PCKG00744,25.38,1552,High,Air,11,106,1,Medium,Clear,12.6,23.3,7.61,0,13,Evening,92,No,Construction,South India,1
PCKG00745,11.99,10573,Low,Bike,12,786,5,Low,Clear,32.5,81.9,2.39,4,3,Evening,77,No,Construction,North India,1
PCKG00746,45.03,10342,Medium,Bike,8,96,5,High,Clear,1.2,72.7,7.57,0,7,Afternoon,85,No,Gravel,West India,1
PCKG00747,19.5,3416,High,Truck,12,415,2,Low,Fog,24.3,26.4,3.04,2,12,Afternoon,62,Yes,Smooth,North-East India,1
PCKG00748,27.41,2525,Low,Air,10,410,1,High,Clear,37.9,30.5,9.81,2,1,Night,22,No,Smooth,North India,0
PCKG00749,45.37,2910,Medium,Bike,6,25,5,High,Clear,36,28.7,9.2,0,13,Evening,50,Yes,Potholes,Central India,0
PCKG00750,31.4,2470,Low,Van,10,636,5,Low,Fog,29.2,65.7,8.76,4,8,Evening,23,Yes,Smooth,North India,0
PCKG00751,6.29,12389,High,Bike,14,1436,7,High,Clear,7,31.1,1.81,3,14,Morning,19,Yes,Construction,East India,0
PCKG00752,47.02,4331,Medium,Truck,3,23,10,Low,Fog,-0.4,89.7,0.84,0,2,Afternoon,29,No,Construction,North India,0
PCKG00753,31.57,5403,Low,Truck,2,157,10,Medium,Clear,9.6,60.2,9.64,2,5,Afternoon,82,No,Smooth,North-East India,0
PCKG00754,17.08,3885,Low,Truck,8,305,2,Medium,Clear,22.8,80.9,4.36,3,1,Evening,66,No,Smooth,North-East India,0
PCKG00755,7.39,19178,Medium,Air,13,417,8,High,Rain,9.2,71.1,8.76,4,8,Evening,115,Yes,Potholes,West India,1
PCKG00756,39.8,17165,Medium,Air,4,206,5,Low,Clear,13.6,21.7,4.87,0,0,Evening,97,Yes,Potholes,North-East India,0
PCKG00757,31.19,4995,Low,Truck,7,143,5,Medium,Storm,13.2,49.5,6.49,2,14,Night,11,Yes,Potholes,Central India,0
PCKG00758,26.91,6888,High,Truck,7,28,9,Medium,Clear,10.1,45.3,7.55,3,12,Morning,33,Yes,Potholes,North India,1
PCKG00759,44.75,4593,Medium,Truck,14,16,2,Medium,Clear,36.6,86.7,5.35,1,7,Morning,4,No,Construction,North-East India,0
PCKG00760,39.54,10092,Medium,Van,10,139,10,Medium,Fog,9.4,43.7,9.37,3,13,Afternoon,46,Yes,Smooth,Central India,1
PCKG00761,8.01,882,Low,Truck,9,940,2,Low,Storm,39.7,68.1,0.48,2,9,Afternoon,6,Yes,Potholes,East India,1
PCKG00762,15.93,13592,High,Truck,10,85,5,Low,Clear,4.4,61.3,8.35,2,13,Morning,108,Yes,Potholes,West India,0
PCKG00763,12.8,10702,Low,Truck,14,1383,1,Low,Clear,34.3,71.6,6.88,1,10,Morning,78,Yes,Potholes,Central India,0
PCKG00764,37.33,18023,Medium,Truck,8,1098,5,High,Clear,28,24.3,3.31,1,2,Evening,57,Yes,Smooth,North-East India,0
PCKG00765,2.16,3706,High,Air,12,1232,5,High,Clear,25.1,85.2,4.7,1,5,Morning,52,Yes,Smooth,North-East India,0
PCKG00766,28.71,16180,Low,Air,13,595,8,Medium,Storm,15,89.5,4.72,4,12,Morning,88,No,Potholes,Central India,1
PCKG00767,38.24,15943,Medium,Truck,8,996,6,High,Fog,31.7,58.8,0.43,2,2,Evening,81,Yes,Smooth,North India,0
PCKG00768,43.9,2980,Low,Bike,7,1307,6,Medium,Rain,17.1,31.5,5.35,0,5,Morning,87,Yes,Smooth,North-East India,0
PCKG00769,17.43,8272,Medium,Truck,10,715,5,Medium,Fog,1.1,80.9,0.66,4,0,Evening,87,No,Potholes,Central India,1
PCKG00770,41.15,3818,Medium,Van,5,1407,5,Medium,Clear,7.6,65.3,5.16,2,6,Night,94,Yes,Smooth,East India,0
PCKG00771,5.98,5467,High,Truck,9,1322,8,High,Clear,3.2,63.7,2.15,3,5,Morning,102,Yes,Potholes,West India,1
PCKG00772,42.4,5633,High,Truck,14,1443,1,Medium,Clear,20.6,81.9,8.34,1,14,Evening,9,No,Potholes,East India,1
PCKG00773,6.81,11347,Medium,Bike,12,801,9,Medium,Snow,24.5,71.2,0.69,3,6,Afternoon,3,Yes,Smooth,North India,0
PCKG00774,20.17,8523,Medium,Truck,11,1456,6,High,Storm,10.1,84.4,2.95,0,4,Evening,61,Yes,Gravel,East India,1
PCKG00775,39.97,18981,Medium,Truck,7,1184,9,High,Clear,-3.2,87,4.09,4,7,Evening,70,No,Gravel,West India,0
PCKG00776,7.92,2964,Low,Bike,12,735,2,Low,Storm,24.6,44.1,6.02,3,8,Evening,53,Yes,Smooth,North India,1
PCKG00777,11.85,19487,Medium,Air,14,281,3,High,Storm,-2.2,33.9,9.88,0,14,Evening,89,Yes,Potholes,West India,0
PCKG00778,36.25,4997,High,Truck,11,1293,1,Low,Clear,38.5,47,1.29,3,8,Afternoon,118,No,Construction,Central India,1
PCKG00779,36.14,15571,Low,Bike,3,53,5,Medium,Clear,34.9,87.7,3.73,2,5,Morning,68,Yes,Gravel,Central India,1
PCKG00780,32.24,7110,Low,Bike,12,614,2,Low,Clear,32.4,33.4,6.81,3,7,Night,93,No,Construction,North India,1
PCKG00781,34.85,3290,Low,Bike,6,297,1,Medium,Rain,11.5,61.4,3.74,1,11,Night,66,Yes,Construction,West India,0
PCKG00782,27.36,17229,Low,Bike,3,1049,9,Medium,Clear,28.5,25.9,2.41,1,6,Night,119,Yes,Smooth,North-East India,0
PCKG00783,12.96,6523,Low,Bike,6,1472,9,Low,Rain,-2.9,78.3,8.15,2,11,Morning,63,Yes,Construction,North India,1
PCKG00784,17.61,13348,Low,Truck,13,476,6,Low,Storm,-1,66.8,1.87,4,13,Evening,118,Yes,Potholes,North-East India,0
PCKG00785,9.49,11546,Low,Truck,8,1166,8,Medium,Clear,17.3,56.5,3.37,1,4,Evening,71,No,Smooth,West India,0
PCKG00786,45.47,9699,Medium,Truck,9,234,9,Medium,Fog,21.4,64.1,2.4,3,6,Morning,50,No,Construction,Central India,0
PCKG00787,29.38,10168,Low,Truck,2,842,5,Low,Clear,29.5,28.2,9.61,1,0,Afternoon,19,No,Smooth,North India,1
PCKG00788,20.34,14779,Medium,Air,6,1433,2,High,Clear,8.4,80.3,8.36,2,4,Evening,31,Yes,Gravel,North-East India,0
PCKG00789,23.37,2212,High,Truck,14,361,4,Medium,Clear,19.4,43.8,4.61,4,3,Evening,16,Yes,Smooth,East India,1
PCKG00790,47.39,13530,High,Truck,3,545,3,High,Clear,-2.2,31.8,8.4,2,4,Afternoon,111,Yes,Construction,Central India,0
PCKG00791,8.09,17968,Medium,Truck,14,831,10,Medium,Clear,16.2,21,6.83,3,6,Evening,37,Yes,Smooth,East India,1
PCKG00792,29.52,1627,Low,Truck,14,940,7,Low,Clear,25.2,24.2,3.57,1,9,Afternoon,108,No,Construction,South India,0
PCKG00793,25.54,3243,High,Air,7,1049,10,Medium,Rain,39.5,67,2.09,3,4,Afternoon,102,Yes,Potholes,North India,1
PCKG00794,30.77,14474,Medium,Truck,11,818,10,High,Fog,29.6,70.3,3.61,1,14,Morning,87,Yes,Smooth,North-East India,0
PCKG00795,1.4,9027,Low,Air,4,649,10,Low,Clear,39.8,30.4,5.18,1,1,Afternoon,56,Yes,Potholes,West India,1
PCKG00796,43.67,8369,Low,Truck,14,531,8,High,Clear,17.4,62.4,2,0,4,Afternoon,24,Yes,Smooth,Central India,0
PCKG00797,46.64,3171,Low,Air,5,1026,5,Medium,Rain,14.5,53.8,2.73,2,1,Afternoon,113,Yes,Smooth,Central India,1
PCKG00798,28.47,10382,Low,Van,10,1133,2,High,Storm,32.5,85.6,6.47,0,1,Night,53,Yes,Potholes,Central India,0
PCKG00799,34.98,2968,Low,Bike,6,627,9,High,Clear,15.8,66.6,7.24,3,7,Evening,39,Yes,Potholes,North India,0
PCKG00800,46.16,9794,High,Air,11,855,1,High,Clear,29,56.4,4.56,3,1,Morning,74,Yes,Potholes,East India,1
PCKG00801,35.51,15390,Medium,Bike,13,1364,5,Low,Clear,39.8,39.9,9.7,4,1,Evening,89,Yes,Smooth,West India,0
PCKG00802,8.05,5536,Medium,Van,8,428,3,Medium,Fog,27.6,52.3,3.05,1,14,Evening,8,No,Construction,West India,0
PCKG00803,29.03,9875,High,Air,2,627,8,Medium,Clear,-4.4,37.3,9.12,0,10,Morning,3,Yes,Smooth,West India,1
PCKG00804,30.53,19844,Medium,Van,4,8,8,Medium,Rain,3.1,67.5,2.74,4,10,Morning,23,No,Gravel,South India,0
PCKG00805,21.49,13890,High,Bike,14,473,1,Medium,Clear,7.4,61.6,7.36,0,13,Night,11,No,Potholes,West India,0
PCKG00806,36.95,16906,High,Air,11,668,4,Low,Clear,32,40.7,9.98,3,14,Afternoon,102,Yes,Gravel,North-East India,0
PCKG00807,46.75,8590,Low,Bike,4,891,10,High,Clear,36.9,20.8,8.34,4,12,Morning,40,Yes,Smooth,North-East India,0
PCKG00808,46.32,15473,High,Truck,6,542,8,Low,Clear,24.2,88.8,4.75,2,11,Evening,95,Yes,Construction,North India,1
PCKG00809,22.82,1290,Medium,Truck,4,1222,9,Medium,Clear,-1,23.7,1.25,4,0,Night,104,No,Potholes,South India,0
PCKG00810,6.11,2897,Low,Air,11,364,9,Medium,Clear,17.5,58.3,9.66,1,2,Afternoon,112,Yes,Construction,East India,0
PCKG00811,49.25,4460,Medium,Truck,5,524,2,High,Clear,33.7,79.6,7.21,3,9,Afternoon,107,Yes,Smooth,Central India,1
PCKG00812,42.03,8338,Medium,Bike,5,1101,9,Medium,Clear,11.3,63.5,8.38,2,10,Morning,6,Yes,Smooth,East India,1
PCKG00813,6.67,16992,High,Truck,8,1106,8,High,Clear,-2.1,61.1,5.73,3,14,Evening,47,Yes,Potholes,South India,0
PCKG00814,46.08,7252,Low,Truck,4,72,9,High,Snow,30.1,70.1,4.78,1,9,Afternoon,22,Yes,Smooth,South India,0
PCKG00815,43.56,13265,Medium,Air,12,699,9,Medium,Clear,24.6,41.6,0.78,3,11,Morning,79,Yes,Gravel,Central India,1
PCKG00816,26.18,14332,Low,Air,6,1362,3,Low,Clear,16,47.3,0.62,2,6,Afternoon,3,Yes,Construction,East India,1
PCKG00817,29.77,11931,Low,Bike,7,89,5,Low,Clear,33.2,25.9,5.82,4,10,Morning,113,Yes,Smooth,South India,0
PCKG00818,20.25,7466,Low,Truck,8,83,3,High,Fog,33.2,20.3,1.89,4,0,Evening,59,Yes,Smooth,East India,1
PCKG00819,3.21,11753,Medium,Truck,9,1334,6,Medium,Clear,26.5,38.5,6.75,4,0,Morning,65,Yes,Potholes,North India,1
PCKG00820,17.09,7174,High,Truck,10,24,10,Medium,Clear,37.4,77,9.57,2,6,Morning,116,Yes,Construction,East India,1
PCKG00821,40.24,2136,Low,Truck,8,160,5,Medium,Clear,15.4,62.8,3.56,4,2,Evening,96,Yes,Smooth,North India,1
PCKG00822,0.73,19860,Medium,Truck,14,1145,2,Medium,Clear,27.8,29.8,7.37,0,5,Evening,53,Yes,Smooth,North-East India,0
PCKG00823,17.01,2980,Low,Bike,4,884,3,Low,Rain,32.4,49.9,9.11,0,6,Morning,44,Yes,Smooth,South India,1
PCKG00824,20.21,1911,Low,Truck,4,943,7,Medium,Fog,23.6,21.4,8.44,4,10,Morning,109,No,Construction,East India,0
PCKG00825,27.1,17631,Medium,Bike,10,1478,10,Medium,Snow,19.9,76.2,0.84,1,0,Evening,55,Yes,Smooth,East India,0
PCKG00826,46.03,6386,Low,Truck,11,32,10,Medium,Clear,27.9,52.3,6.77,2,3,Night,109,Yes,Construction,South India,1
PCKG00827,17.64,13181,Medium,Truck,5,614,5,High,Rain,11,39.4,3.03,1,12,Afternoon,14,Yes,Smooth,North India,0
PCKG00828,17.67,6916,Low,Truck,3,978,3,Medium,Rain,11.5,73.8,9.03,3,2,Night,45,No,Construction,North India,0
PCKG00829,37.01,8133,Low,Van,2,1357,4,High,Clear,38.9,87.9,1.71,1,10,Afternoon,18,No,Construction,West India,0
PCKG00830,22.88,5611,Medium,Bike,2,1392,6,Low,Clear,0.3,48.2,2.22,1,8,Night,58,Yes,Smooth,East India,0
PCKG00831,11.62,7189,Medium,Truck,9,423,8,Medium,Clear,32.9,73.6,4.92,1,7,Morning,91,Yes,Gravel,South India,0
PCKG00832,22.9,8509,Low,Bike,8,26,7,Low,Clear,30.5,42.5,3.31,4,6,Evening,26,No,Smooth,South India,0
PCKG00833,7.47,14548,Medium,Air,6,265,3,High,Clear,-2.6,73.1,3.59,3,8,Afternoon,87,Yes,Potholes,South India,0
